SonnetID	joy	sadness	anger	fear	disgust
Quevedo_213	1	0	0	0	0
Quevedo_216	0	1	0	0	0
Quevedo_217	1	0	0	0	0
Quevedo_218	3	1	0	0	0
Quevedo_219	0	0	1	0	0
Quevedo_22	1	0	1	2	0
Quevedo_220	1	0	0	0	0
Quevedo_221	2	0	0	0	0
Quevedo_223	1	0	0	0	0
Quevedo_225	0	1	0	0	0
Quevedo_23	1	1	1	0	0
Quevedo_230	1	0	0	0	0
Quevedo_231	3	0	0	0	0
Quevedo_234	0	1	1	1	1
Quevedo_238	1	0	1	0	0
Quevedo_24	1	0	0	0	0
Quevedo_240	1	0	0	0	0
Quevedo_245	1	0	0	0	0
Quevedo_247	1	1	0	1	0
Quevedo_249	2	0	0	0	0
Quevedo_25	1	1	0	0	0
Quevedo_250	0	0	0	0	1
Quevedo_251	1	1	0	1	0
Quevedo_252	0	2	1	1	0
Quevedo_253	0	1	0	1	0
Quevedo_255	1	0	0	0	0
Quevedo_26	0	0	0	1	0
Quevedo_260	1	0	0	0	0
Quevedo_264	0	0	1	0	0
Quevedo_268	0	0	0	0	1
Quevedo_269	1	0	0	0	0
Quevedo_274	0	1	0	0	0
Quevedo_276	1	0	0	0	0
Quevedo_277	1	1	0	0	0
Quevedo_278	0	1	0	1	1
Quevedo_28	2	0	0	0	0
Quevedo_280	1	0	0	0	0
Quevedo_281	1	0	0	0	0
Quevedo_283	2	1	0	0	0
Quevedo_286	2	0	0	0	0
Quevedo_289	0	0	0	0	1
Quevedo_290	1	0	0	0	0
Quevedo_291	1	1	0	0	0
Quevedo_295	2	0	0	0	0
Quevedo_303	1	0	0	0	0
Quevedo_304	0	0	1	1	1
Quevedo_305	1	1	0	0	0
Quevedo_306	1	0	0	0	0
Quevedo_307	1	0	0	0	0
Quevedo_308	2	0	0	0	0
Quevedo_309	1	0	0	1	0
Quevedo_310	0	0	1	0	0
Quevedo_311	0	1	0	1	0
Quevedo_312	2	0	1	2	0
Quevedo_313	1	0	0	0	0
Quevedo_314	1	0	0	1	0
Quevedo_316	1	0	0	0	0
Quevedo_317	1	0	0	0	0
Quevedo_321	1	1	2	1	1
Quevedo_322	1	0	0	0	0
Quevedo_323	1	1	1	1	0
Quevedo_324	0	0	0	1	0
Quevedo_325	0	0	0	1	0
Quevedo_326	3	0	0	0	0
Quevedo_328	1	2	0	0	0
Quevedo_329	1	2	0	1	0
Quevedo_330	0	0	1	2	0
Quevedo_331	5	0	0	0	0
Quevedo_332	1	0	0	0	0
Quevedo_338	3	1	0	0	0
Quevedo_339	1	0	0	0	0
Quevedo_34	1	0	0	0	0
Quevedo_342	0	2	0	2	0
Quevedo_343	2	0	0	0	0
Quevedo_344	2	0	0	1	0
Quevedo_345	1	1	0	1	0
Quevedo_346	1	1	0	0	0
Quevedo_347	0	1	0	0	0
Quevedo_348	1	1	0	0	0
Quevedo_349	0	1	0	1	0
Quevedo_351	0	1	0	0	0
Quevedo_354	1	0	0	0	0
Quevedo_355	0	1	0	0	0
Quevedo_357	1	0	0	0	0
Quevedo_358	1	1	1	0	1
Quevedo_359	1	1	0	0	0
Quevedo_36	1	2	0	1	0
Quevedo_360	2	0	0	0	0
Quevedo_362	1	0	0	0	0
Quevedo_363	1	0	0	1	0
Quevedo_364	2	1	0	1	0
Quevedo_365	1	2	0	1	0
Quevedo_366	1	1	0	0	0
Quevedo_367	1	0	0	0	0
Quevedo_368	1	0	0	0	0
Quevedo_369	1	0	0	0	0
Quevedo_37	2	3	1	0	1
Quevedo_372	1	0	0	0	0
Quevedo_373	0	1	0	1	0
Quevedo_374	1	0	0	0	0
Quevedo_375	1	0	0	0	0
Quevedo_376	0	1	0	0	0
Quevedo_379	1	1	0	0	0
Quevedo_38	1	0	0	0	0
Quevedo_380	0	1	1	0	0
Quevedo_383	0	1	0	0	0
Quevedo_384	1	0	0	0	0
Quevedo_385	2	0	0	0	0
Quevedo_386	0	1	0	1	0
Quevedo_388	0	1	0	0	0
Quevedo_39	2	1	0	0	0
Quevedo_390	2	0	0	0	0
Quevedo_391	1	0	0	0	0
Quevedo_393	2	0	0	0	0
Quevedo_399	0	0	0	1	0
Quevedo_4	0	1	0	1	0
Quevedo_40	1	1	0	0	0
Quevedo_400	0	0	1	1	0
Quevedo_401	1	0	0	0	0
Quevedo_404	1	2	0	1	0
Quevedo_405	0	0	0	1	0
Quevedo_409	0	1	0	0	0
Quevedo_410	0	1	0	0	0
Quevedo_416	1	0	0	0	0
Quevedo_417	1	1	0	0	0
Quevedo_418	1	1	0	1	0
Quevedo_419	1	0	0	0	0
Quevedo_421	2	0	0	0	0
Quevedo_422	1	0	0	0	0
Quevedo_426	0	1	0	0	0
Quevedo_427	1	0	0	0	0
Quevedo_428	0	0	0	1	0
Quevedo_429	1	0	0	0	0
Quevedo_43	0	2	1	2	0
Quevedo_430	0	1	1	0	0
Quevedo_432	1	0	0	0	0
Quevedo_434	1	0	0	0	0
Quevedo_435	2	0	0	0	0
Quevedo_436	1	0	0	0	0
Quevedo_437	0	1	0	1	0
Quevedo_443	1	0	1	1	1
Quevedo_444	1	0	0	0	0
Quevedo_445	1	1	0	0	0
Quevedo_446	2	0	0	0	0
Quevedo_450	0	1	0	0	0
Quevedo_452	1	1	0	0	0
Quevedo_454	0	1	1	1	0
Quevedo_455	1	0	0	0	0
Quevedo_456	2	0	0	0	0
Quevedo_457	1	0	0	0	0
Quevedo_458	0	1	0	0	0
Quevedo_459	1	1	0	1	0
Quevedo_46	2	0	0	0	0
Quevedo_460	1	1	0	0	0
Quevedo_461	0	1	0	0	0
Quevedo_462	1	0	0	0	0
Quevedo_463	1	0	0	0	0
Quevedo_465	0	0	1	0	0
Quevedo_467	0	2	0	1	0
Quevedo_47	1	0	0	0	0
Quevedo_470	1	1	0	0	0
Quevedo_471	0	0	0	0	1
Quevedo_472	2	0	0	0	0
Quevedo_474	1	0	0	0	0
Quevedo_476	1	0	0	0	0
Quevedo_477	1	2	0	1	0
Quevedo_478	0	1	1	1	0
Quevedo_48	0	1	0	0	0
Quevedo_480	2	0	0	0	0
Quevedo_481	2	0	0	0	0
Quevedo_482	2	1	0	0	0
Quevedo_483	1	0	0	0	0
Quevedo_485	2	0	0	0	0
Quevedo_487	0	0	0	1	0
Quevedo_490	0	0	1	1	0
Quevedo_491	0	1	0	0	0
Quevedo_494	1	1	0	1	0
Quevedo_496	3	0	0	0	0
Quevedo_497	2	0	0	0	0
Quevedo_498	0	0	0	1	0
Quevedo_499	0	1	0	0	0
Quevedo_5	2	0	0	0	0
Quevedo_50	1	0	0	0	0
Quevedo_501	0	0	0	1	0
Quevedo_503	1	0	0	0	0
Quevedo_504	2	0	0	0	0
Quevedo_505	2	0	0	1	0
Quevedo_506	0	1	0	1	0
Quevedo_507	0	1	0	1	0
Quevedo_508	2	1	0	1	1
Quevedo_509	1	0	0	0	0
Quevedo_51	2	1	0	0	0
Quevedo_510	1	0	0	0	0
Quevedo_511	0	1	0	0	0
Quevedo_515	1	0	0	0	0
Quevedo_516	0	1	0	1	0
Quevedo_54	1	0	0	0	0
Quevedo_55	1	0	0	0	0
Quevedo_57	2	0	0	0	0
Quevedo_58	2	0	0	0	0
Quevedo_59	1	1	0	0	0
Quevedo_61	1	1	0	0	0
Quevedo_62	0	1	1	1	0
Quevedo_64	0	1	0	0	0
Quevedo_66	0	0	0	1	0
Quevedo_68	1	1	0	1	0
Quevedo_69	2	1	0	0	0
Quevedo_72	1	0	0	0	0
Quevedo_73	1	0	0	0	0
Quevedo_74	1	0	0	0	0
Quevedo_75	0	0	1	1	0
Quevedo_77	3	0	0	0	0
Quevedo_78	1	0	0	1	0
Quevedo_79	1	0	0	0	0
Quevedo_81	3	0	1	0	0
Quevedo_82	1	0	0	0	0
Quevedo_85	1	1	0	0	0
Quevedo_86	1	0	0	0	0
Quevedo_88	2	1	0	1	0
Quevedo_89	1	0	0	0	0
Quevedo_9	0	1	0	1	0
Quevedo_90	1	0	0	0	0
Quevedo_91	0	1	0	1	0
Quevedo_92	1	0	0	0	0
Quevedo_94	1	1	0	0	0
Quevedo_95	2	1	0	0	0
Quevedo_97	0	0	1	0	0
Quevedo_98	1	0	0	0	0
ReyDeArtieda_10	1	1	0	1	0
ReyDeArtieda_11	1	0	0	0	0
ReyDeArtieda_3	0	0	1	0	0
ReyDeArtieda_6	1	0	0	0	0
TirsoDeMolina_1	0	0	1	1	0
TirsoDeMolina_10	1	0	0	0	0
TirsoDeMolina_14	0	0	0	1	0
TirsoDeMolina_16	1	0	1	0	0
TirsoDeMolina_17	1	0	0	0	0
TirsoDeMolina_18	1	0	0	0	0
TirsoDeMolina_19	0	0	0	1	0
TirsoDeMolina_2	0	1	1	0	0
TirsoDeMolina_21	1	0	0	0	0
TirsoDeMolina_25	0	0	1	0	0
TirsoDeMolina_26	2	0	0	0	0
TirsoDeMolina_27	1	0	0	0	0
TirsoDeMolina_3	2	0	0	0	0
TirsoDeMolina_30	0	1	1	1	0
TirsoDeMolina_31	2	0	0	0	0
TirsoDeMolina_32	0	0	0	1	0
TirsoDeMolina_33	1	0	0	0	0
TirsoDeMolina_35	2	0	0	0	0
TirsoDeMolina_37	1	0	0	0	0
TirsoDeMolina_38	0	0	0	1	0
TirsoDeMolina_39	0	1	0	0	0
TirsoDeMolina_4	1	0	0	0	0
TirsoDeMolina_40	0	1	0	1	0
TirsoDeMolina_43	0	1	0	1	0
TirsoDeMolina_45	1	0	0	0	0
TirsoDeMolina_46	1	1	1	1	0
TirsoDeMolina_47	1	0	0	0	0
TirsoDeMolina_49	1	0	0	0	0
TirsoDeMolina_5	1	0	0	0	0
TirsoDeMolina_52	1	0	1	0	0
TirsoDeMolina_53	1	0	0	0	0
TirsoDeMolina_55	1	0	0	0	0
TirsoDeMolina_56	2	1	0	0	0
TirsoDeMolina_6	1	1	0	0	0
TrilloYFigueroa_1	1	1	0	0	0
TrilloYFigueroa_11	1	0	0	0	0
TrilloYFigueroa_13	1	1	1	1	0
TrilloYFigueroa_14	1	0	0	0	0
TrilloYFigueroa_15	1	0	0	0	0
TrilloYFigueroa_17	0	1	0	1	0
TrilloYFigueroa_18	0	1	0	0	0
TrilloYFigueroa_19	0	1	0	0	0
TrilloYFigueroa_20	1	0	0	0	0
TrilloYFigueroa_22	1	1	0	1	0
TrilloYFigueroa_23	1	0	0	0	0
TrilloYFigueroa_24	0	1	1	0	0
TrilloYFigueroa_25	1	0	0	1	0
TrilloYFigueroa_26	1	0	0	0	0
TrilloYFigueroa_27	1	0	0	0	0
TrilloYFigueroa_28	1	0	0	1	0
TrilloYFigueroa_30	0	1	0	0	0
TrilloYFigueroa_31	2	0	0	0	0
TrilloYFigueroa_32	1	0	0	0	0
TrilloYFigueroa_35	1	0	0	0	0
TrilloYFigueroa_39	1	0	0	0	0
TrilloYFigueroa_4	0	0	0	1	0
TrilloYFigueroa_41	1	0	0	0	0
TrilloYFigueroa_42	1	0	0	0	0
TrilloYFigueroa_44	1	0	2	0	0
TrilloYFigueroa_45	1	0	0	0	0
TrilloYFigueroa_46	1	0	0	0	0
TrilloYFigueroa_47	0	1	0	0	0
TrilloYFigueroa_48	1	1	0	0	0
TrilloYFigueroa_8	2	0	0	0	0
TrilloYFigueroa_9	0	0	0	1	0
s001g_0001	2	0	0	0	0
s002g_0003	0	1	0	1	0
s003g_0004	1	2	0	1	0
s003g_0005	0	2	0	0	0
s003g_0006	1	0	0	0	0
s003g_0008	2	1	0	0	0
s003g_0009	0	1	0	0	0
s003g_0010	1	0	0	0	0
s003g_0011	3	0	0	1	0
s004g_0012_01	2	0	0	0	0
s004g_0012_02	1	0	0	0	0
s004g_0012_03	1	0	0	0	0
s007g_0015	0	1	0	1	0
s008g_0016	1	0	0	0	0
s012g_0021	0	1	0	0	0
s012g_0022	1	0	0	0	0
s012g_0023	1	0	0	0	0
s012g_0024	1	2	2	2	0
s013g_0025	1	0	0	0	0
s015g_0027	0	1	0	0	0
s016g_0028	0	1	1	0	1
s019g_0032	1	0	0	0	0
s020g_0034	1	0	0	0	0
s021g_0038	3	0	1	0	0
s021g_0039	1	0	0	0	0
s021g_0040	1	0	0	0	0
s021g_0041	1	0	0	0	0
s023g_0043	3	1	0	0	0
s025g_0046	1	1	0	0	0
s026g_0047	1	0	1	0	0
s026g_0049	0	1	0	0	0
s026g_0050	2	0	1	0	0
s026g_0051	2	0	0	0	0
s027g_0052	1	1	1	1	1
s028g_0053	1	0	0	1	0
s030g_0055	3	0	0	0	0
s032g_0057	0	1	0	0	0
s033g_0058	1	0	0	0	0
s034g_0059	1	0	0	0	0
s035g_0060	1	0	0	0	0
s037g_0062	0	1	0	2	0
s038g_0063	1	0	0	1	0
s039g_0064	1	0	0	0	0
s040g_0065	0	1	0	1	0
s041g_0068	2	0	0	0	0
s042g_0070	2	0	0	0	0
s044g_0088	2	1	0	1	0
s045g_0089	1	0	0	0	0
s046g_0090	1	0	0	0	0
s046g_0092	1	0	0	1	0
s047g_0094	0	2	0	1	0
s048g_0095	1	0	0	0	0
s048g_0096	1	0	0	1	0
s048g_0098	1	0	0	0	0
s050g_0101	1	1	1	0	0
s051g_0103	1	0	1	0	0
s051g_0104	1	0	0	0	0
s051g_0105	1	0	0	0	0
s052g_0106	2	0	0	1	0
s053g_0107	1	0	0	0	0
s054g_0108	1	0	0	0	0
s056g_0111	0	1	0	1	0
s057g_0113	1	0	0	0	0
s058g_0114_01	1	0	1	0	0
s058g_0114_02	0	1	0	0	0
s059g_0115	0	1	1	1	0
s059g_0119	2	0	0	0	0
s063g_0123	1	0	0	0	0
s064g_0124	2	1	0	1	0
s066g_0126	1	0	0	0	0
s068g_0128	1	0	0	0	0
s071g_0131	1	0	0	0	0
s076g_0136	1	0	0	0	0
s077g_0137	3	0	0	0	0
s080g_0140	0	1	0	1	0
s081g_0141	1	0	0	0	0
s082g_0143	0	1	0	0	0
s084g_0145	1	0	0	0	0
s084g_0146	2	0	0	0	0
s085g_0148	2	0	0	0	0
s086g_0149	1	1	0	0	0
s087g_0150	1	0	0	0	0
s088g_0153	2	0	0	0	0
s088g_0156	1	0	0	0	0
s088g_0157	1	0	0	0	0
s088g_0158	1	0	0	0	0
s088g_0159	1	0	0	0	0
s088g_0160	2	0	0	0	0
s090g_0184	2	0	0	0	0
s092g_0186	0	1	0	0	0
s093g_0187	1	0	0	0	0
s094g_0188	0	2	1	0	0
s094g_0189	2	0	0	0	0
s095g_0191	1	0	0	0	0
s096g_0192	1	3	2	3	0
s097g_0193	1	1	0	0	0
s099g_0195	3	0	0	0	0
s100g_0196	0	1	0	1	0
s101g_0197	1	0	0	0	0
s102g_0198	0	1	0	0	0
s104g_0200	1	0	0	0	0
s105g_0205	0	2	1	1	0
s105g_0207	0	1	1	1	0
s107g_0209	2	1	0	1	0
s108g_0210	1	0	0	0	0
s109g_0211	1	0	0	0	0
s109g_0212	4	0	1	0	0
s109g_0213	2	1	0	1	0
s109g_0214	2	0	0	0	0
s110g_0216	0	1	0	0	0
s111g_0217	1	0	0	0	0
s113g_0220	3	0	0	0	0
s113g_0222	0	1	0	0	0
s113g_0223	1	0	0	0	0
s113g_0224	0	1	0	1	0
s113g_0225	2	0	0	0	0
s113g_0226	1	0	0	0	0
s113g_0228	2	0	0	0	0
s113g_0229	1	0	0	0	0
s113g_0230	1	0	0	0	0
s113g_0233	1	2	1	1	0
s113g_0234	2	0	0	0	0
s115g_0238	3	0	0	0	0
s117g_0239	0	1	0	0	0
s118g_0240	1	0	0	0	0
s119g_0241	2	0	0	0	0
s121g_0243	2	0	0	0	0
s121g_0244	0	1	0	1	0
s121g_0246	1	0	0	0	0
s122g_0247	1	0	0	0	0
s122g_0248	1	1	0	1	0
s123g_0249	1	0	0	0	0
s126g_0252	2	1	0	0	0
s128g_0255	1	1	0	1	0
s128g_0256	1	1	0	1	0
s130g_0259	2	1	0	0	0
s130g_0262	1	1	0	0	0
s130g_0263	1	0	0	0	0
s130g_0264	1	1	0	0	0
s132g_0266	1	0	1	1	0
s132g_0267	1	0	0	0	0
s134g_0269	0	1	0	0	0
s138g_0276	1	0	0	0	0
s139g_0277	1	0	0	0	0
s143g_0281	0	0	0	1	0
s146g_0284	1	0	0	0	0
s147g_0285	1	0	0	0	0
s149g_0287	1	2	0	0	0
s149g_0289	2	0	0	0	0
s150g_0294	0	0	1	1	1
s153g_0297	1	0	0	0	0
s154g_0298	1	0	0	0	0
s155g_0299	0	2	0	0	0
s155g_0300	1	0	0	0	0
s156g_0301	1	0	0	0	0
s158g_0303	3	0	0	0	0
s160g_0317	1	0	0	0	0
s161g_0318	0	1	1	0	0
s162g_0319	1	0	0	0	0
s164g_0326	0	0	1	0	0
s167g_0330	1	0	0	0	0
s167g_0331	1	0	0	0	0
s168g_0333	1	1	0	0	0
s169g_0334	1	1	0	0	0
s173g_0338	1	0	0	0	0
s174g_0339	3	0	1	0	0
s175g_0340	0	1	1	1	0
s176g_0342	3	0	0	0	0
s177g_0343	2	0	0	0	0
s180g_0387	2	0	1	0	0
s182g_0389	1	1	1	1	0
s183g_0390	2	0	0	0	0
s184g_0391_01	1	0	0	0	0
s184g_0391_02	2	1	0	0	0
s186g_0403_01	0	0	0	0	1
s186g_0403_02	1	1	1	0	1
s186g_0403_04	1	0	0	0	0
s186g_0403_05	1	2	0	1	0
s187g_0404	2	0	0	0	0
s189g_0407	0	2	2	2	0
s191g_0409	1	0	0	0	0
s194g_0412	3	1	1	1	0
s195g_0413	2	1	0	1	0
s197g_0414	1	0	0	1	0
s199g_0416	1	1	0	1	0
s200g_0417	0	1	0	1	0
s200g_0418	2	0	0	0	0
s202g_0420	1	0	0	0	0
s203g_0421	1	1	0	1	0
s203g_0422	0	1	1	1	0
s203g_0423	1	0	0	0	0
s204g_0424	0	1	0	1	0
s207g_0447	2	0	0	0	0
s208g_0448	0	1	0	0	0
s209g_0449	0	1	0	0	0
s210g_0450	0	1	1	0	0
s211g_0451	1	0	0	0	0
s212g_0452	2	0	0	0	0
s213g_0453	1	0	0	0	0
s214g_0454	0	2	0	1	0
s215g_0455	2	0	0	0	0
s218g_0458	1	0	0	0	0
s218g_0462	5	0	0	0	0
s219g_0463	1	0	0	0	0
s220g_0464	2	1	0	0	0
s221g_0465	0	1	0	1	0
s221g_0466	2	0	0	0	0
s222g_0467	2	1	1	1	1
s227g_0472	1	0	0	0	0
s230g_0486	1	0	0	0	0
s233g_0490	1	0	0	0	0
s234g_0491	0	1	0	0	0
s235g_0493	1	0	0	0	0
s236g_0494	1	0	1	1	1
s236g_0495	0	1	0	1	0
s236g_0497	0	0	1	1	0
s237g_0498	1	0	0	0	0
s238g_0499	1	1	1	1	0
s239g_0501	0	1	0	0	0
s241g_0503	0	0	1	0	0
s241g_0506	2	0	0	0	0
s242g_0507	1	0	0	0	0
s242g_0508	0	1	0	0	0
s243g_0509	0	1	0	0	0
s244g_0510_01	0	1	0	1	0
s244g_0510_02	1	0	0	0	0
s244g_0510_03	2	0	0	0	0
s244g_0510_04	0	1	0	1	0
s244g_0510_05	0	1	0	0	0
s244g_0510_06	2	1	1	0	0
s244g_0510_07	3	1	0	0	0
s244g_0510_08	2	1	0	0	0
s246g_0512	0	1	0	1	0
s247g_0517	0	0	1	1	0
s247g_0518	1	2	0	0	0
s247g_0519	3	0	0	0	0
s247g_0520	1	0	0	0	0
s247g_0521	2	0	0	0	0
s247g_0522	2	1	1	0	0
s248g_0524	0	3	0	0	0
s249g_0525	1	0	0	0	0
s250g_0526	1	1	0	0	0
s253g_0529	1	1	0	1	0
s253g_0530	1	0	0	0	0
s253g_0531	0	1	0	0	0
s254g_0532	1	0	0	0	0
s254g_0533	1	0	0	0	0
s255g_0534	1	0	0	0	0
s255g_0535	3	0	0	0	0
s255g_0536	1	0	0	0	0
s255g_0537	3	0	0	0	0
s256g_0538	2	1	0	0	0
s263g_0545	1	0	1	0	1
s265g_0548	1	0	0	0	0
s267g_0550	0	1	0	1	0
s268g_0551	1	0	0	0	0
s268g_0552	1	0	0	0	0
s270g_0554	1	0	0	0	0
s271g_0555	1	0	0	0	0
s272g_0556	0	1	0	1	0
s274g_0565	2	0	0	0	0
s275g_0567	0	1	1	1	0
s276g_0569	2	1	0	1	0
s276g_0570	1	0	0	0	0
s278g_0571	3	0	0	0	0
s278g_0575	1	2	0	1	0
s280g_0579	2	2	0	1	0
s281g_0580	1	2	0	1	0
s282g_0581	2	0	0	0	0
s283g_0582	1	0	0	0	0
s284g_0583	0	2	0	0	0
s287g_0586	2	0	0	0	0
s290g_0608	1	0	0	0	0
s291g_0609	1	0	0	0	0
s292g_0610	2	1	0	1	0
s292g_0611	1	0	0	0	0
s292g_0612	1	0	0	0	0
s293g_0613	2	0	0	0	0
s294g_0614	0	1	0	0	0
s295g_0616	1	1	0	0	0
s295g_0617	2	0	0	0	0
s296g_0618	1	0	0	0	0
s297g_0620	1	0	0	0	0
s298g_0621	0	1	0	0	0
s298g_0624	0	1	0	0	0
s300g_0626	1	0	0	0	0
s302g_0628	1	1	0	1	0
s303g_0629	0	0	0	1	0
s303g_0630	0	0	0	1	0
s304g_0631	0	1	0	0	0
s305g_0632	1	1	0	0	0
s310g_0638	1	0	0	0	0
s312g_0640	0	1	0	2	0
s312g_0641	0	1	0	2	0
s314g_0714	0	0	1	0	0
s315g_0715	0	1	0	1	0
s316g_0716	2	0	0	0	0
s316g_0717	2	0	0	0	0
s320g_0742	0	1	1	1	0
s321g_0745	0	1	0	1	0
s322g_0746	0	1	0	0	0
s323g_0747	1	0	0	0	0
s325g_0751	1	0	0	0	0
s328g_0755	1	0	0	0	0
s330g_0775	4	0	0	0	0
s330g_0777	0	1	0	1	0
s331g_0778	1	1	0	1	0
s333g_0780	0	1	0	1	0
s334g_0783	0	0	1	0	0
s335g_0784	1	1	0	1	0
s335g_0785	2	0	0	0	0
s335g_0786	2	1	0	1	0
s337g_0790	1	0	0	0	0
s341g_0795	2	0	0	0	0
s341g_0796	2	0	0	0	0
s343g_0798	3	0	0	0	0
s344g_0799	4	0	0	0	0
s346g_0801	3	0	0	0	0
s347g_0804	1	0	0	1	0
s347g_0805	2	0	0	1	0
s347g_0806	7	0	0	0	0
s351g_0810	1	0	0	0	0
s353g_0812	1	0	0	0	0
s356g_0815	1	0	0	0	0
s357g_0816	2	0	0	0	0
s358g_0817	1	0	0	0	0
s359g_0818	1	0	1	0	0
s359g_0819	1	0	0	0	0
s359g_0822	1	0	0	0	0
s359g_0823	1	0	0	0	0
s360g_0824	1	0	0	0	0
s361g_0825	1	1	0	0	0
s362g_0826	1	1	0	1	0
s362g_0827	1	0	0	0	0
s365g_0830	0	1	0	0	0
s365g_0831	1	0	0	0	0
s365g_0833	2	0	0	0	0
s371g_0839	0	1	0	0	0
s373g_0842	0	1	0	1	0
s375g_0845	1	0	0	0	0
s376g_0846	1	0	0	0	0
s377g_0847	0	1	0	0	0
s378g_0848	1	0	0	0	0
s379g_0849	1	1	0	1	0
s380g_0850	1	0	0	0	0
s382g_0851	0	1	0	1	0
s383g_0852	1	0	0	0	0
s384g_0853	0	0	0	1	0
s386g_0857	1	0	0	0	0
s386g_0859	0	1	0	0	0
s388g_0862	0	1	0	0	0
s388g_0863	0	1	0	0	0
s388g_0864	0	1	0	0	0
s389g_0865	1	0	0	0	0
s391g_0867	0	1	1	0	0
s392g_0869	0	1	0	1	0
s392g_0870	1	1	1	0	0
s392g_0871	1	0	1	0	0
s392g_0872	0	0	2	0	0
s393g_0873	0	1	0	0	0
s394g_0874_02	3	0	0	0	0
s394g_0876	1	0	0	0	0
s394g_0878	1	0	0	0	0
s394g_0879	1	0	0	0	0
s395g_0880	2	0	0	0	0
s396g_0885	1	0	0	0	0
s397g_0888	0	1	0	1	0
s398g_0889	2	1	0	1	0
s398g_0890	0	1	0	1	0
s399g_0891	1	0	0	0	0
s400g_0892	0	1	0	1	0
s401g_0893	0	0	0	1	0
s406g_0898	0	0	1	0	0
s406g_0899	0	1	0	1	0
s407g_0900	1	0	0	0	0
s410g_0902	0	0	1	0	0
s410g_0903	0	1	0	0	0
s410g_0904	1	1	0	0	0
s411g_0906	1	0	0	0	0
s418g_0913	0	0	1	1	0
s420g_0914	0	1	0	1	0
s422g_0916	1	1	0	1	0
s424g_0918	2	0	0	0	0
s425g_0919	2	0	0	0	0
s426g_0920	1	0	0	0	0
s427g_0922	1	0	0	0	0
s427g_0923	1	0	0	0	0
s427g_0929	1	0	0	0	0
s427g_0930	1	1	1	0	0
s427g_0931	1	0	0	0	0
s432g_0937	1	0	0	0	0
s435g_0941	3	0	0	0	0
s436g_0942	1	0	0	0	0
s439g_0946	1	0	0	0	0
s441g_0948	1	0	0	0	0
s442g_0949	1	1	1	1	0
s445g_0952	1	0	0	0	0
s446g_0953	1	0	0	0	0
s447g_0954	2	0	0	0	0
s448g_0955	2	0	0	0	0
s448g_0956	1	0	0	0	0
s449g_0957	1	0	0	0	0
s449g_0958	1	0	0	0	0
s449g_0959	2	2	0	1	0
s449g_0960	0	1	0	0	0
s449g_0961	1	0	0	0	0
s451g_0964	2	0	0	0	0
s452g_0965	0	1	1	1	0
s453g_0966	0	2	1	0	1
s454g_0968	1	0	0	0	0
s454g_0969	0	1	0	1	0
s455g_0970	2	0	0	0	0
s457g_0972	2	0	0	1	0
s457g_0973	0	1	0	0	0
s458g_0974	1	1	0	0	0
s459g_0975	2	0	0	0	0
s460g_0976	3	0	0	0	0
s462g_0978	3	0	0	0	0
s463g_0979	1	1	0	1	0
s463g_0980	1	0	0	0	0
s464g_0981	0	1	0	0	0
s467g_0984	1	0	0	0	0
s469g_0989	1	0	0	0	0
s471g_0991	0	1	1	0	0
s472g_0992	1	0	0	0	0
s472g_0993	4	0	0	0	0
s472g_0994	2	0	0	0	0
s473g_0996	1	1	0	0	0
s473g_0997	1	1	0	0	0
s474g_0998	1	0	1	0	0
s475g_0999	1	0	0	0	0
s476g_1000	2	0	0	0	0
s476g_1001	1	0	0	0	0
s479g_1004	3	0	0	0	0
s483g_1008	1	0	0	0	0
s483g_1009	0	1	0	0	0
s483g_1010	1	0	0	0	0
s485g_1012	0	0	0	1	0
